condition,task_id,task_name,category,input_type,output_type,parse_transition,score_transition,path_transition,fp16_parse,candidate_parse,fp16_score,candidate_score,score_delta,fp16_path_score,candidate_path_score,path_delta,fp16_stop_reason,candidate_stop_reason,fp16_generated_tokens,candidate_generated_tokens
KIVI-2,000224,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,307,310
KIVI-2,000225,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,0.29,0.2,-0.08999999999999997,0.11764705882352941,0.0,-0.11764705882352941,end_code,eos,214,374
KIVI-2,000226,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,229,251
KIVI-2,000227,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,0.2,0.2,0.0,0.0,0.0,0.0,end_code,end_code,153,157
KIVI-2,000228,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,204,176
KIVI-2,000229,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,436,297
KIVI-2,000230,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,411,371
KIVI-2,000231,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,286,222
KIVI-2,000232,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,300,423
KIVI-2,000233,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,eos,446,728
KIVI-2,000234,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,359,368
KIVI-2,000235,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,263,234
KIVI-2,000236,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,350,262
KIVI-2,000237,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,259,252
KIVI-2,000238,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.95,-0.050000000000000044,1.0,0.9411764705882353,-0.05882352941176472,end_code,end_code,468,536
KIVI-2,000239,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.95,-0.050000000000000044,1.0,0.9333333333333333,-0.06666666666666665,end_code,end_code,340,200
KIVI-2,000240,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,323,362
KIVI-2,000241,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,0.2,0.2,0.0,0.0,0.0,0.0,end_code,end_code,245,164
KIVI-2,000242,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,eos,209,190
KIVI-2,000243,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,320,296
KIVI-2,000244,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,eos,450,441
KIVI-2,000245,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,eos,315,355
KIVI-2,000246,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,259,253
KIVI-2,000247,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,eos,302,334
KIVI-2,000248,Text to CSV,T-generation,Text,CSV,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,386,335
KIVI-2,000249,Text to CSV,T-generation,Text,CSV,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,189,194
KIVI-2,001000,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,228,224
KIVI-2,001001,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,286,277
KIVI-2,001002,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,eos,424,398
KIVI-2,001003,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,326,326
KIVI-2,001004,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,245,337
KIVI-2,001005,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,325,308
KIVI-2,001006,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,407,716
KIVI-2,001007,Text to TOML,T-generation,Text,TOML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,344,326
KIVI-2,001008,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,503,485
KIVI-2,001009,Text to TOML,T-generation,Text,TOML,fp16_only,regressed,regressed,1,0,0.47,0.0,-0.47,0.3333333333333333,0.0,-0.3333333333333333,end_code,end_code,271,338
KIVI-2,001010,Text to TOML,T-generation,Text,TOML,fp16_only,regressed,regressed,1,0,0.5,0.0,-0.5,0.375,0.0,-0.375,end_code,end_code,696,578
KIVI-2,001011,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,312,321
KIVI-2,001012,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,311,311
KIVI-2,001013,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,576,856
KIVI-2,001014,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,341,335
KIVI-2,001015,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,363,365
KIVI-2,001016,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,285,285
KIVI-2,001017,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,308,337
KIVI-2,001018,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,267,671
KIVI-2,001019,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,341,337
KIVI-2,001020,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,312,370
KIVI-2,001021,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,243,239
KIVI-2,001022,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,234,313
KIVI-2,001023,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,242,238
KIVI-2,001024,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,426,481
KIVI-2,001025,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,268,318
KIVI-2,001026,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,367,367
KIVI-2,001027,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,292,409
KIVI-2,001028,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,251,336
KIVI-2,001029,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,245,235
KIVI-2,001030,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,302,227
KIVI-2,001031,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,451,473
KIVI-2,001032,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,eos,266,257
KIVI-2,001033,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,309,312
KIVI-2,001034,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,358,357
KIVI-2,001035,Text to TOML,T-generation,Text,TOML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,269,264
KIVI-2,001036,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,336,327
KIVI-2,001037,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,268,230
KIVI-2,001038,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,354,361
KIVI-2,001039,Text to TOML,T-generation,Text,TOML,candidate_only,improved,improved,0,1,0.0,0.64,0.64,0.0,0.5555555555555556,0.5555555555555556,end_code,end_code,353,344
KIVI-2,001040,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,553,770
KIVI-2,001041,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,344,377
KIVI-2,001042,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,336,342
KIVI-2,001043,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,310,350
KIVI-2,001044,Text to TOML,T-generation,Text,TOML,candidate_only,improved,unchanged,0,1,0.0,0.2,0.2,0.0,0.0,0.0,end_code,end_code,271,384
KIVI-2,001045,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,273,281
KIVI-2,001046,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,285,309
KIVI-2,001047,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,377,394
KIVI-2,001048,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,301,311
KIVI-2,001049,Text to TOML,T-generation,Text,TOML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,493,584
KIVI-2,001700,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.63,0.0,-0.63,0.5333333333333333,0.0,-0.5333333333333333,end_code,eos,945,919
KIVI-2,001701,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.91,0.78,-0.13,0.8888888888888888,0.7222222222222222,-0.16666666666666663,end_code,end_code,343,287
KIVI-2,001702,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.72,0.72,0.0,0.6470588235294118,0.6470588235294118,0.0,end_code,end_code,691,609
KIVI-2,001703,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.63,0.63,0.0,0.5333333333333333,0.5333333333333333,0.0,end_code,end_code,986,993
KIVI-2,001704,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.84,0.68,-0.15999999999999992,0.8,0.6,-0.20000000000000007,end_code,end_code,1243,549
KIVI-2,001705,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.7,0.55,-0.1499999999999999,0.625,0.4375,-0.1875,end_code,end_code,549,727
KIVI-2,001706,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.5,0.65,0.15000000000000002,0.375,0.5625,0.1875,end_code,end_code,900,1125
KIVI-2,001707,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.89,1.0,0.10999999999999999,0.8666666666666667,1.0,0.1333333333333333,end_code,end_code,249,287
KIVI-2,001708,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.68,0.36,-0.32000000000000006,0.6,0.2,-0.39999999999999997,end_code,end_code,393,408
KIVI-2,001709,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.57,0.0,-0.57,0.4666666666666667,0.0,-0.4666666666666667,end_code,end_code,350,362
KIVI-2,001710,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.52,0.2,-0.32,0.4,0.0,-0.4,end_code,end_code,317,510
KIVI-2,001711,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.34,0.72,0.37999999999999995,0.17647058823529413,0.6470588235294118,0.47058823529411764,end_code,end_code,488,490
KIVI-2,001712,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.85,0.85,0.0,0.8125,0.8125,0.0,end_code,end_code,326,313
KIVI-2,001713,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.96,0.0,-0.96,0.9444444444444444,0.0,-0.9444444444444444,end_code,eos,423,522
KIVI-2,001714,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.63,0.0,-0.63,0.5333333333333333,0.0,-0.5333333333333333,end_code,end_code,296,344
KIVI-2,001715,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.7,0.65,-0.04999999999999993,0.625,0.5625,-0.0625,end_code,end_code,528,430
KIVI-2,001716,Text to XML,T-generation,Text,XML,candidate_only,improved,improved,0,1,0.0,0.63,0.63,0.0,0.5333333333333333,0.5333333333333333,end_code,end_code,1015,651
KIVI-2,001717,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.91,0.62,-0.29000000000000004,0.8823529411764706,0.5294117647058824,-0.3529411764705882,end_code,end_code,783,541
KIVI-2,001718,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.73,0.68,-0.04999999999999993,0.6666666666666666,0.6,-0.06666666666666665,end_code,end_code,496,520
KIVI-2,001719,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.68,0.0,-0.68,0.6,0.0,-0.6,end_code,end_code,748,902
KIVI-2,001720,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,396,427
KIVI-2,001721,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,1.0,0.89,-0.10999999999999999,1.0,0.8666666666666667,-0.1333333333333333,end_code,end_code,783,880
KIVI-2,001722,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.89,0.0,-0.89,0.8666666666666667,0.0,-0.8666666666666667,end_code,end_code,310,1278
KIVI-2,001723,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.72,0.72,0.0,0.6470588235294118,0.6470588235294118,0.0,end_code,end_code,750,889
KIVI-2,001724,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.95,0.81,-0.1399999999999999,0.9411764705882353,0.7647058823529411,-0.17647058823529416,end_code,end_code,687,506
KIVI-2,001725,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.35,0.0,-0.35,0.1875,0.0,-0.1875,end_code,end_code,479,440
KIVI-2,001726,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.65,0.5,-0.15000000000000002,0.5625,0.375,-0.1875,end_code,end_code,794,1321
KIVI-2,001727,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.95,0.0,-0.95,0.9333333333333333,0.0,-0.9333333333333333,end_code,eos,860,1001
KIVI-2,001728,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.7,0.65,-0.04999999999999993,0.625,0.5625,-0.0625,end_code,end_code,759,630
KIVI-2,001729,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.52,0.57,0.04999999999999993,0.4,0.4666666666666667,0.06666666666666665,end_code,end_code,308,334
KIVI-2,001730,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.67,0.0,-0.67,0.5882352941176471,0.0,-0.5882352941176471,end_code,eos,780,831
KIVI-2,001731,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.72,0.67,-0.04999999999999993,0.6470588235294118,0.5882352941176471,-0.05882352941176472,end_code,end_code,858,658
KIVI-2,001732,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,714,887
KIVI-2,001733,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.57,0.57,0.0,0.4666666666666667,0.4666666666666667,0.0,end_code,end_code,374,420
KIVI-2,001734,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.65,0.0,-0.65,0.5625,0.0,-0.5625,end_code,end_code,368,320
KIVI-2,001735,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.95,0.95,0.0,0.9375,0.9375,0.0,end_code,end_code,788,855
KIVI-2,001736,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,827,637
KIVI-2,001737,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,887,1001
KIVI-2,001738,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.2,0.2,0.0,0.0,0.0,0.0,end_code,end_code,342,346
KIVI-2,001739,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.89,1.0,0.10999999999999999,0.8666666666666667,1.0,0.1333333333333333,end_code,end_code,544,847
KIVI-2,001740,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.62,0.53,-0.08999999999999997,0.5294117647058824,0.4117647058823529,-0.11764705882352944,end_code,end_code,395,430
KIVI-2,001741,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.41,0.0,-0.41,0.26666666666666666,0.0,-0.26666666666666666,end_code,end_code,247,212
KIVI-2,001742,Text to XML,T-generation,Text,XML,candidate_only,improved,unchanged,0,1,0.0,0.2,0.2,0.0,0.0,0.0,end_code,end_code,356,278
KIVI-2,001743,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.3,0.45,0.15000000000000002,0.125,0.3125,0.1875,end_code,end_code,595,490
KIVI-2,001744,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.25,0.0,-0.25,0.06666666666666667,0.0,-0.06666666666666667,end_code,end_code,260,387
KIVI-2,001745,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.57,0.36,-0.20999999999999996,0.4666666666666667,0.2,-0.26666666666666666,end_code,end_code,1030,1496
KIVI-2,001746,Text to XML,T-generation,Text,XML,both_pass,regressed,regressed,1,1,0.95,0.79,-0.15999999999999992,0.9333333333333333,0.7333333333333333,-0.20000000000000007,end_code,end_code,586,407
KIVI-2,001747,Text to XML,T-generation,Text,XML,both_pass,unchanged,unchanged,1,1,0.2,0.2,0.0,0.0,0.0,0.0,end_code,end_code,334,359
KIVI-2,001748,Text to XML,T-generation,Text,XML,fp16_only,regressed,regressed,1,0,0.68,0.0,-0.68,0.6,0.0,-0.6,end_code,end_code,733,729
KIVI-2,001749,Text to XML,T-generation,Text,XML,both_pass,improved,improved,1,1,0.39,0.67,0.28,0.23529411764705882,0.5882352941176471,0.35294117647058826,end_code,end_code,257,308
KIVI-2,001800,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,255,259
KIVI-2,001801,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,343,361
KIVI-2,001802,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,271,346
KIVI-2,001803,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,end_code,351,228
KIVI-2,001804,Text to YAML,T-generation,Text,YAML,both_pass,improved,improved,1,1,0.41,1.0,0.5900000000000001,0.26666666666666666,1.0,0.7333333333333334,end_code,end_code,301,311
KIVI-2,001805,Text to YAML,T-generation,Text,YAML,both_pass,improved,improved,1,1,0.41,0.95,0.54,0.26666666666666666,0.9333333333333333,0.6666666666666667,end_code,end_code,638,343
KIVI-2,001806,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,0.44,0.44,0.0,0.29411764705882354,0.29411764705882354,0.0,end_code,end_code,215,296
KIVI-2,001807,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,0.73,0.0,-0.73,0.6666666666666666,0.0,-0.6666666666666666,end_code,eos,526,348
KIVI-2,001808,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,0.9,0.9,0.0,0.875,0.875,0.0,end_code,end_code,294,318
KIVI-2,001809,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,298,306
KIVI-2,001810,Text to YAML,T-generation,Text,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,392,346
KIVI-2,001811,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,336,301
KIVI-2,001812,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,0.89,0.0,-0.89,0.8666666666666667,0.0,-0.8666666666666667,end_code,end_code,251,282
KIVI-2,001813,Text to YAML,T-generation,Text,YAML,both_pass,regressed,regressed,1,1,1.0,0.95,-0.050000000000000044,1.0,0.9333333333333333,-0.06666666666666665,end_code,end_code,472,439
KIVI-2,001814,Text to YAML,T-generation,Text,YAML,both_pass,improved,improved,1,1,0.95,1.0,0.050000000000000044,0.9333333333333333,1.0,0.06666666666666665,end_code,end_code,259,243
KIVI-2,001815,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,198,201
KIVI-2,001816,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,255,276
KIVI-2,001817,Text to YAML,T-generation,Text,YAML,both_pass,regressed,regressed,1,1,0.76,0.72,-0.040000000000000036,0.7058823529411765,0.6470588235294118,-0.05882352941176472,end_code,end_code,221,238
KIVI-2,001818,Text to YAML,T-generation,Text,YAML,both_pass,regressed,regressed,1,1,1.0,0.87,-0.13,1.0,0.8333333333333334,-0.16666666666666663,end_code,end_code,802,689
KIVI-2,001819,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,411,266
KIVI-2,001820,Text to YAML,T-generation,Text,YAML,candidate_only,improved,improved,0,1,0.0,1.0,1.0,0.0,1.0,1.0,end_code,end_code,451,405
KIVI-2,001821,Text to YAML,T-generation,Text,YAML,fp16_only,regressed,regressed,1,0,1.0,0.0,-1.0,1.0,0.0,-1.0,end_code,eos,301,325
KIVI-2,001822,Text to YAML,T-generation,Text,YAML,both_pass,regressed,regressed,1,1,1.0,0.2,-0.8,1.0,0.0,-1.0,end_code,end_code,205,225
KIVI-2,001823,Text to YAML,T-generation,Text,YAML,both_pass,improved,improved,1,1,0.73,1.0,0.27,0.6666666666666666,1.0,0.33333333333333337,end_code,end_code,192,195
KIVI-2,001824,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,235,225
KIVI-2,001825,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,0.81,0.81,0.0,0.7647058823529411,0.7647058823529411,0.0,end_code,end_code,229,264
KIVI-2,001826,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,255,234
KIVI-2,001827,Text to YAML,T-generation,Text,YAML,candidate_only,improved,improved,0,1,0.0,0.65,0.65,0.0,0.5625,0.5625,end_code,end_code,409,407
KIVI-2,001828,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,0.95,0.95,0.0,0.9411764705882353,0.9411764705882353,0.0,end_code,end_code,326,350
KIVI-2,001829,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,0.36,0.36,0.0,0.2,0.2,0.0,end_code,end_code,574,194
KIVI-2,001830,Text to YAML,T-generation,Text,YAML,both_pass,unchanged,unchanged,1,1,1.0,1.0,0.0,1.0,1.0,0.0,end_code,end_code,228,223
KIVI-2,001831,Text to YAML,T-generation,Text,YAML,both_fail,unchanged,unchanged,0,0,0.0,0.0,0.0,0.0,0.0,0.0,end_code,end_code,346,349
